month,track_id,spotify_streams,spotify_revenue,youtube_streams,youtube_revenue,apple_streams,apple_revenue,publishing_revenue,neighboring_rights_revenue,sync_revenue,other_revenue,total_revenue
2025-08,TRK_H_009,47365,94.73,45266,90.53,22776,45.55,34.41,16.12,6.16,25.63,313.13
2025-08,TRK_H_010,54155,108.31,65334,130.67,31026,62.05,40.79,18.1,7.72,32.58,400.22
2025-08,TRK_H_011,82064,164.13,68692,137.39,41170,82.34,51.62,26.11,9.7,44.01,515.3
2025-08,TRK_H_012,79190,158.38,88519,177.04,44829,89.66,57.14,25.86,11.32,42.94,562.34
2025-08,TRK_H_013,108546,217.09,103369,206.74,48730,97.46,66.07,32.77,13.8,57.69,691.62
2025-08,TRK_H_014,24880,49.76,28835,57.67,12920,25.84,16.88,9.34,3.8,14.49,177.78
2025-08,TRK_H_015,52072,104.15,49421,98.84,26015,52.03,32.32,14.97,6.89,24.31,333.51
2025-08,TRK_H_016,32064,64.13,32823,65.65,16880,33.76,19.04,11.29,4.32,17.36,215.55
2025-08,TRK_H_017,99468,198.94,106702,213.4,53066,106.13,69.07,33.28,13.77,51.33,685.92
2025-08,TRK_H_018,18951,37.9,19463,38.93,8622,17.24,12.81,6.39,2.72,9.87,125.86
2025-08,TRK_H_019,103161,206.32,109761,219.52,57394,114.79,70.83,37.27,13.29,59.11,721.13
2025-08,TRK_H_020,59124,118.25,61065,122.13,29381,58.76,36.96,17.85,7.98,29.18,391.11
2025-08,TRK_H_021,77871,155.74,80453,160.91,40529,81.06,50.49,26.99,10.31,45.68,531.18
2025-08,TRK_H_022,49932,99.86,52293,104.59,28161,56.32,33.18,17.43,7.15,26.86,345.39
2025-08,TRK_H_023,50434,100.87,52572,105.15,23538,47.08,34.22,17.66,5.96,24.4,335.34
2025-08,TRK_H_024,87601,175.2,106741,213.48,44669,89.34,60.17,34.42,12.78,56.53,641.92
2025-08,TRK_H_025,24402,48.8,29204,58.41,13974,27.95,17.98,8.34,3.45,14.37,179.3
2025-08,TRK_H_026,48455,96.91,43177,86.35,25595,51.19,30.29,15.25,6.89,23.09,309.97
2025-08,TRK_H_027,44409,88.82,50672,101.35,25867,51.73,34.97,17.13,6.45,25.84,326.29
2025-08,TRK_H_028,55368,110.74,60000,120.0,28125,56.25,35.96,17.25,8.16,30.03,378.39
2025-08,TRK_H_029,103290,206.58,105421,210.84,57131,114.26,71.84,37.24,13.29,62.3,716.35
2025-08,TRK_H_030,23276,46.55,24671,49.34,11346,22.69,15.43,7.51,3.27,11.65,156.44
2025-08,TRK_H_031,66293,132.59,64630,129.26,30799,61.6,44.7,23.45,8.09,31.9,431.59
2025-08,TRK_H_032,70038,140.08,72842,145.69,37346,74.69,50.0,26.27,9.89,40.06,486.68
2025-08,TRK_H_033,58741,117.48,50677,101.36,28439,56.88,39.69,20.06,6.7,26.98,369.15
2025-08,TRK_H_034,87396,174.79,100550,201.1,46638,93.28,67.51,33.95,11.31,51.13,633.07
2025-08,TRK_H_035,44560,89.12,40878,81.76,24202,48.4,32.72,13.96,6.57,24.28,296.81
2025-08,TRK_H_036,49396,98.79,55432,110.86,26745,53.49,37.29,16.99,7.19,26.9,351.51
2025-08,TRK_H_037,37052,74.1,36276,72.55,19019,38.04,24.76,11.21,4.76,16.88,242.3
2025-08,TRK_H_038,31744,63.49,30274,60.55,16767,33.54,19.64,9.21,3.85,16.78,207.06
2025-08,TRK_H_039,106332,212.67,107715,215.43,49854,99.71,79.82,39.0,15.16,61.15,722.94
2025-08,TRK_H_040,16966,33.93,18476,36.95,8619,17.24,11.02,5.31,2.26,9.18,115.89
2025-09,TRK_H_001,507949,1015.9,549698,1099.4,265295,530.59,368.16,172.42,76.59,272.15,3535.21
2025-09,TRK_H_002,396204,792.41,416228,832.46,227741,455.48,284.48,145.61,54.51,222.86,2787.81
2025-09,TRK_H_003,109838,219.68,100763,201.53,52603,105.21,70.41,40.39,13.45,56.61,707.28
2025-09,TRK_H_004,81826,163.65,82342,164.69,35465,70.93,52.15,26.16,10.55,43.24,531.37
2025-09,TRK_H_005,26406,52.81,26972,53.94,13181,26.36,18.15,10.46,3.85,15.59,181.16
2025-09,TRK_H_006,83401,166.8,75675,151.35,40717,81.43,52.09,29.31,11.55,40.44,532.97
2025-09,TRK_H_007,26353,52.71,27335,54.67,13030,26.06,18.18,9.42,3.51,15.39,179.94
2025-09,TRK_H_008,58818,117.64,53150,106.3,29503,59.01,41.06,18.46,7.65,32.82,382.94
2025-09,TRK_H_009,61346,122.69,68435,136.87,35362,70.73,46.24,24.26,9.2,34.48,444.47
2025-09,TRK_H_010,80309,160.62,76176,152.35,44827,89.66,59.26,29.53,9.88,47.88,549.18
2025-09,TRK_H_011,65791,131.58,67722,135.44,32556,65.11,47.8,21.22,9.12,36.97,447.24
2025-09,TRK_H_012,62076,124.15,71778,143.56,31218,62.44,47.19,21.85,9.6,33.8,442.59
2025-09,TRK_H_013,112994,225.99,113167,226.34,53326,106.65,69.8,34.79,15.15,56.38,735.1
2025-09,TRK_H_014,27180,54.36,24224,48.45,12272,24.54,18.0,8.44,3.22,13.45,170.46
2025-09,TRK_H_015,53697,107.39,44925,89.85,23339,46.68,32.81,16.34,6.41,25.69,325.17
2025-09,TRK_H_016,32076,64.15,30257,60.51,14396,28.79,18.43,10.22,4.0,17.09,203.19
2025-09,TRK_H_017,80656,161.31,69809,139.62,41379,82.76,48.13,24.89,10.64,42.11,509.46
2025-09,TRK_H_018,23616,47.23,26403,52.81,12469,24.94,15.73,8.87,3.31,12.74,165.63
2025-09,TRK_H_019,125719,251.44,123847,247.7,55489,110.98,74.56,40.73,14.49,61.72,801.62
2025-09,TRK_H_020,48689,97.38,44764,89.53,22811,45.62,32.13,14.03,6.14,22.33,307.16
2025-09,TRK_H_021,80413,160.83,76201,152.4,40748,81.5,47.17,25.68,10.56,39.39,517.53
2025-09,TRK_H_022,64765,129.53,65177,130.35,38294,76.59,47.06,22.34,9.21,35.91,450.99
2025-09,TRK_H_023,42628,85.26,42872,85.75,22067,44.14,30.75,14.14,5.86,21.26,287.16
2025-09,TRK_H_024,85537,171.08,83558,167.12,47485,94.97,54.1,29.71,10.88,48.3,576.16
2025-09,TRK_H_025,25636,51.27,25641,51.28,12394,24.79,18.33,8.46,3.3,13.78,171.21
2025-09,TRK_H_026,60519,121.04,71203,142.41,33113,66.23,45.66,20.85,7.84,31.57,435.6
2025-09,TRK_H_027,58130,116.26,51329,102.66,24780,49.56,35.78,19.38,7.78,25.47,356.89
2025-09,TRK_H_028,46773,93.55,46852,93.7,24543,49.09,34.66,14.37,6.39,24.66,316.42
2025-09,TRK_H_029,94465,188.93,99829,199.66,42885,85.77,56.68,34.43,12.93,46.4,624.8
2025-09,TRK_H_030,29456,58.91,29741,59.48,16551,33.1,20.38,9.77,3.79,16.15,201.58
2025-09,TRK_H_031,73451,146.9,74282,148.57,33208,66.42,44.73,23.28,9.64,36.36,475.9
2025-09,TRK_H_032,58305,116.61,65828,131.66,29310,58.62,44.98,21.68,9.25,33.73,416.53
2025-09,TRK_H_033,45823,91.65,45137,90.27,25862,51.72,34.72,16.37,6.25,26.23,317.21
2025-09,TRK_H_034,100081,200.16,90959,181.92,46169,92.34,68.49,31.97,12.57,45.92,633.37
2025-09,TRK_H_035,51642,103.28,50612,101.22,27667,55.34,32.36,18.19,7.49,28.37,346.25
2025-09,TRK_H_036,68085,136.17,78013,156.03,35298,70.6,45.67,25.53,9.34,36.36,479.7
2025-09,TRK_H_037,29966,59.93,33443,66.89,14409,28.82,22.43,10.37,4.12,15.43,207.99
2025-09,TRK_H_038,39418,78.84,41833,83.67,21631,43.26,27.78,13.55,5.27,23.58,275.95
2025-09,TRK_H_039,97434,194.87,102315,204.63,47972,95.94,67.46,34.64,13.63,55.02,666.19
2025-09,TRK_H_040,16638,33.28,15340,30.68,8458,16.92,9.88,5.28,2.33,9.14,107.51
2025-10,TRK_H_001,446536,893.07,529253,1058.51,258237,516.48,331.87,168.6,67.25,244.27,3280.05
2025-10,TRK_H_002,380439,760.88,377522,755.05,165608,331.22,217.26,114.2,43.33,171.95,2393.89
2025-10,TRK_H_003,114537,229.08,101331,202.66,54157,108.31,68.15,33.77,15.01,61.55,718.53
2025-10,TRK_H_004,55539,111.08,58560,117.12,31591,63.18,38.81,18.51,7.17,29.34,385.21
2025-10,TRK_H_005,28433,56.87,29221,58.44,12837,25.67,19.89,8.91,3.59,15.99,189.36
2025-10,TRK_H_006,75348,150.7,65490,130.98,34786,69.57,41.28,23.32,8.61,39.22,463.68
2025-10,TRK_H_007,22625,45.25,22551,45.1,12394,24.79,16.74,7.42,2.84,13.45,155.59
2025-10,TRK_H_008,54605,109.21,49930,99.86,26174,52.35,32.46,16.63,7.12,26.17,343.8
2025-10,TRK_H_009,52133,104.27,57936,115.87,24806,49.61,33.48,16.76,6.95,26.91,353.85
2025-10,TRK_H_010,78762,157.53,73946,147.89,40000,80.0,57.13,25.08,9.81,44.73,522.17
2025-10,TRK_H_011,82372,164.75,84354,168.71,44834,89.67,57.58,31.35,11.77,50.09,573.92
2025-10,TRK_H_012,91817,183.64,103933,207.87,47346,94.69,63.54,32.33,13.41,55.05,650.53
2025-10,TRK_H_013,99712,199.43,106544,213.09,51257,102.52,64.84,35.57,14.43,58.75,688.63
2025-10,TRK_H_014,28081,56.16,27895,55.79,13350,26.7,18.52,9.23,3.83,15.42,185.65
2025-10,TRK_H_015,38069,76.14,40383,80.77,22134,44.27,29.13,14.97,5.58,23.71,274.57
2025-10,TRK_H_016,33961,67.92,35238,70.48,17036,34.07,20.83,10.96,4.71,19.4,228.37
2025-10,TRK_H_017,88929,177.86,91312,182.63,50444,100.89,60.92,33.43,11.73,47.43,614.89
2025-10,TRK_H_018,25369,50.74,23102,46.2,12827,25.66,14.74,7.47,3.37,11.93,160.11
2025-10,TRK_H_019,123781,247.56,104909,209.82,53921,107.84,82.03,38.77,16.08,66.36,768.46
2025-10,TRK_H_020,55835,111.67,47898,95.8,23922,47.85,35.23,16.75,7.11,30.15,344.56
2025-10,TRK_H_021,82510,165.02,96873,193.75,40715,81.43,57.52,30.65,12.17,48.64,589.18
2025-10,TRK_H_022,65183,130.37,73361,146.72,38527,77.06,49.08,25.04,9.14,38.25,475.66
2025-10,TRK_H_023,44653,89.31,45651,91.3,20415,40.83,31.56,14.42,5.74,23.99,297.15
2025-10,TRK_H_024,86394,172.79,93616,187.23,41124,82.25,64.0,31.32,12.86,43.9,594.35
2025-10,TRK_H_025,29168,58.34,28123,56.25,14497,28.99,18.49,9.97,3.79,16.94,192.77
2025-10,TRK_H_026,60158,120.32,57976,115.95,27960,55.92,41.46,20.3,8.31,34.27,396.53
2025-10,TRK_H_027,42566,85.13,41600,83.2,19715,39.43,24.49,13.16,5.7,22.79,273.9
2025-10,TRK_H_028,49697,99.4,48227,96.45,23474,46.95,28.33,14.32,6.04,26.65,318.14
2025-10,TRK_H_029,130671,261.34,129098,258.2,60948,121.9,83.68,41.73,16.36,58.26,841.47
2025-10,TRK_H_030,27255,54.51,28557,57.11,13998,28.0,18.24,11.05,3.77,17.28,189.96
2025-10,TRK_H_031,76250,152.5,74486,148.97,42198,84.4,49.56,24.66,10.66,41.55,512.3
2025-10,TRK_H_032,61387,122.77,68945,137.89,33480,66.96,43.93,23.41,9.21,35.78,439.95
2025-10,TRK_H_033,44727,89.46,37870,75.74,19832,39.67,27.51,14.44,5.36,24.07,276.25
2025-10,TRK_H_034,128796,257.59,121511,243.02,58198,116.4,90.36,41.38,17.35,63.01,829.11
2025-10,TRK_H_035,37942,75.88,38413,76.83,21278,42.56,24.34,13.3,4.97,19.07,256.95
2025-10,TRK_H_036,58607,117.21,51530,103.06,29564,59.13,39.24,18.18,6.92,27.65,371.39
2025-10,TRK_H_037,32593,65.19,33826,67.65,19073,38.15,25.26,13.08,5.16,19.87,234.36
2025-10,TRK_H_038,35705,71.41,34402,68.81,18170,36.34,25.92,13.31,4.58,17.98,238.35
2025-10,TRK_H_039,102944,205.89,98719,197.44,53293,106.59,68.93,38.96,14.52,62.28,694.61
2025-10,TRK_H_040,18745,37.49,18809,37.62,10163,20.33,12.09,6.48,2.56,10.32,126.89
2025-11,TRK_H_001,697543,1395.09,678972,1357.95,301237,602.47,457.13,225.1,80.15,337.94,4455.83
2025-11,TRK_H_002,336705,673.41,354672,709.35,178783,357.57,212.49,119.04,42.35,163.74,2277.95
2025-11,TRK_H_003,73132,146.26,70424,140.85,34704,69.41,53.87,26.89,10.82,40.5,488.6
2025-11,TRK_H_004,75018,150.04,69424,138.85,39778,79.56,52.49,23.54,10.47,37.03,491.98
2025-11,TRK_H_005,32198,64.4,32291,64.58,15754,31.51,19.65,11.14,4.53,18.38,214.19
2025-11,TRK_H_006,70045,140.09,77501,155.0,40204,80.41,51.84,23.46,10.23,43.08,504.11
2025-11,TRK_H_007,29614,59.23,31502,63.0,14445,28.89,18.62,10.02,3.8,17.06,200.62
2025-11,TRK_H_008,45892,91.78,48964,97.93,24373,48.75,36.2,17.29,6.91,25.79,324.65
2025-11,TRK_H_009,54081,108.16,56715,113.43,24470,48.94,31.97,17.31,6.92,28.83,355.56
2025-11,TRK_H_010,79139,158.28,71860,143.72,37855,75.71,48.6,26.27,10.81,37.99,501.38
2025-11,TRK_H_011,88653,177.31,77353,154.71,45556,91.11,56.66,27.28,10.39,43.84,561.3
2025-11,TRK_H_012,86884,173.77,93892,187.79,41860,83.72,62.59,28.72,10.47,47.41,594.47
2025-11,TRK_H_013,102063,204.13,90689,181.38,46160,92.32,68.66,32.14,12.24,55.46,646.33
2025-11,TRK_H_014,34586,69.17,34845,69.69,15383,30.77,21.75,11.68,4.09,18.66,225.81
2025-11,TRK_H_015,45394,90.79,41012,82.03,21384,42.77,27.96,14.36,6.14,21.26,285.31
2025-11,TRK_H_016,40501,81.0,48313,96.63,22359,44.72,28.89,13.7,5.29,23.71,293.94
2025-11,TRK_H_017,89752,179.5,81054,162.11,45382,90.77,57.21,27.68,11.75,49.19,578.21
2025-11,TRK_H_018,18826,37.65,19312,38.63,8941,17.88,12.86,7.08,2.37,10.34,126.81
2025-11,TRK_H_019,124443,248.89,125713,251.43,56457,112.91,85.28,40.91,16.58,66.07,822.07
2025-11,TRK_H_020,49991,99.98,57142,114.28,25873,51.75,36.61,17.46,6.71,25.71,352.5
2025-11,TRK_H_021,82320,164.64,94763,189.53,45612,91.23,58.4,27.48,11.85,48.77,591.9
2025-11,TRK_H_022,52773,105.55,56221,112.44,29205,58.41,38.49,19.29,7.51,32.51,374.2
2025-11,TRK_H_023,40318,80.64,38527,77.05,21251,42.5,28.41,13.94,4.79,20.92,268.25
2025-11,TRK_H_024,70138,140.28,75860,151.72,32689,65.38,50.54,22.32,8.89,38.09,477.22
2025-11,TRK_H_025,25717,51.44,25747,51.5,12889,25.78,14.9,7.49,3.08,13.04,167.23
2025-11,TRK_H_026,65218,130.44,58378,116.76,31224,62.45,40.6,19.11,8.59,34.12,412.07
2025-11,TRK_H_027,56700,113.4,56594,113.19,26735,53.47,35.82,17.47,6.96,29.49,369.8
2025-11,TRK_H_028,47166,94.33,49465,98.93,23090,46.18,28.06,14.9,5.93,25.6,313.93
2025-11,TRK_H_029,113718,227.44,96027,192.05,56675,113.35,69.82,35.34,14.55,53.41,705.96
2025-11,TRK_H_030,25640,51.28,22410,44.82,11118,22.24,17.25,7.65,2.96,13.56,159.76
2025-11,TRK_H_031,83653,167.31,76687,153.38,39828,79.66,55.31,28.25,10.17,44.37,538.45
2025-11,TRK_H_032,72375,144.75,71142,142.28,39703,79.41,45.16,22.11,9.8,37.11,480.62
2025-11,TRK_H_033,38877,77.76,45256,90.51,22685,45.37,31.63,13.03,5.49,23.29,287.08
2025-11,TRK_H_034,92926,185.85,89185,178.37,45661,91.32,61.45,30.56,12.69,46.14,606.38
2025-11,TRK_H_035,52341,104.68,51167,102.34,24098,48.2,37.89,17.87,6.76,25.84,343.58
2025-11,TRK_H_036,63447,126.89,67174,134.35,33711,67.42,43.12,22.7,8.95,31.45,434.88
2025-11,TRK_H_037,32686,65.37,30985,61.97,16223,32.45,19.65,11.13,3.72,15.42,209.71
2025-11,TRK_H_038,28687,57.38,28056,56.11,14782,29.57,19.82,10.74,4.2,16.71,194.53
2025-11,TRK_H_039,91876,183.75,100727,201.46,44169,88.34,58.95,30.92,11.85,51.52,626.79
2025-11,TRK_H_040,18075,36.15,18880,37.76,9203,18.41,12.66,6.92,2.4,11.03,125.33
2025-12,TRK_H_001,605239,1210.48,591048,1182.1,304487,608.98,397.5,206.92,78.15,332.8,4016.93
2025-12,TRK_H_002,356171,712.34,423560,847.12,215940,431.88,283.32,139.18,52.22,229.67,2695.73
2025-12,TRK_H_003,87054,174.11,88194,176.39,41106,82.21,54.37,27.55,11.38,46.28,572.29
2025-12,TRK_H_004,67732,135.47,67941,135.88,31487,62.98,44.69,19.65,9.56,35.0,443.23
2025-12,TRK_H_005,24078,48.16,25011,50.02,13246,26.49,15.59,7.57,2.93,13.59,164.35
2025-12,TRK_H_006,79379,158.76,71971,143.94,38584,77.17,50.89,24.32,10.8,43.61,509.49
2025-12,TRK_H_007,30264,60.53,27164,54.33,15646,31.29,19.18,9.05,3.81,17.23,195.42
2025-12,TRK_H_008,51285,102.57,45247,90.5,22453,44.91,31.13,14.63,6.68,26.88,317.3
2025-12,TRK_H_009,65846,131.69,65173,130.35,32639,65.28,39.33,20.82,8.73,36.28,432.48
2025-12,TRK_H_010,75270,150.54,73785,147.57,39763,79.53,49.9,25.15,9.44,36.14,498.27
2025-12,TRK_H_011,92288,184.58,82727,165.45,45474,90.95,60.78,32.38,11.96,46.6,592.7
2025-12,TRK_H_012,68340,136.68,81351,162.7,33945,67.89,49.16,24.18,9.64,43.68,493.93
2025-12,TRK_H_013,93176,186.35,79262,158.52,45846,91.69,52.28,30.83,11.72,44.4,575.79
2025-12,TRK_H_014,27841,55.68,28682,57.36,13795,27.59,17.54,10.21,3.54,16.53,188.45
2025-12,TRK_H_015,48811,97.62,55060,110.12,26999,54.0,35.21,16.4,6.63,25.79,345.77
2025-12,TRK_H_016,34654,69.31,32307,64.61,17570,35.14,19.71,10.13,4.69,16.84,220.43
2025-12,TRK_H_017,104277,208.55,102608,205.22,46430,92.86,60.41,31.84,12.55,50.51,661.94
2025-12,TRK_H_018,23060,46.12,24683,49.37,11037,22.08,16.54,7.83,3.02,11.96,156.92
2025-12,TRK_H_019,120143,240.29,110108,220.22,53224,106.45,73.05,35.46,16.22,59.15,750.84
2025-12,TRK_H_020,44016,88.03,45951,91.9,23440,46.88,29.95,14.68,6.05,24.75,302.24
2025-12,TRK_H_021,93840,187.68,103060,206.12,52396,104.79,67.89,35.09,13.85,55.07,670.49
2025-12,TRK_H_022,75121,150.24,64255,128.51,32099,64.2,49.89,22.54,8.99,38.68,463.05
2025-12,TRK_H_023,51793,103.59,50886,101.77,26160,52.32,33.63,18.72,7.5,29.22,346.75
2025-12,TRK_H_024,78931,157.86,78419,156.84,39034,78.07,50.34,24.79,10.55,39.89,518.34
2025-12,TRK_H_025,28620,57.24,28716,57.43,15306,30.61,19.68,8.86,3.98,14.99,192.79
2025-12,TRK_H_026,56066,112.13,62897,125.8,29518,59.04,36.35,18.43,8.42,28.5,388.67
2025-12,TRK_H_027,42400,84.8,45535,91.07,20682,41.36,32.19,13.83,5.82,22.19,291.26
2025-12,TRK_H_028,58311,116.62,51943,103.89,28320,56.64,35.12,18.46,6.91,32.06,369.7
2025-12,TRK_H_029,81740,163.48,77003,154.01,45424,90.85,55.18,28.96,12.37,46.14,550.99
2025-12,TRK_H_030,25232,50.46,28811,57.62,12969,25.94,19.8,9.88,3.63,16.12,183.45
2025-12,TRK_H_031,56893,113.79,61392,122.78,30912,61.83,41.59,21.51,7.88,32.38,401.76
2025-12,TRK_H_032,69350,138.7,63448,126.9,36316,72.63,47.27,25.52,9.19,40.6,460.81
2025-12,TRK_H_033,55726,111.45,57194,114.39,27726,55.45,34.26,18.7,6.75,29.33,370.33
2025-12,TRK_H_034,135916,271.83,134732,269.46,64441,128.88,90.87,43.35,16.83,66.54,887.76
2025-12,TRK_H_035,55117,110.24,54660,109.32,26442,52.88,35.06,19.18,6.63,31.3,364.61
2025-12,TRK_H_036,70156,140.31,70150,140.3,39168,78.34,49.37,25.59,10.28,43.04,487.23
2025-12,TRK_H_037,30414,60.83,35340,70.68,15108,30.22,22.96,11.4,4.39,18.97,219.45
2025-12,TRK_H_038,30676,61.35,28099,56.2,15621,31.24,20.93,8.89,3.6,16.56,198.77
2025-12,TRK_H_039,107158,214.32,109138,218.28,49223,98.45,72.56,32.07,13.93,59.43,709.04
2025-12,TRK_H_040,14751,29.5,16216,32.43,7649,15.3,11.14,5.3,2.08,8.04,103.79
2026-01,TRK_H_001,571957,1143.92,571863,1143.73,263854,527.71,385.6,181.58,65.99,268.43,3716.96
2026-01,TRK_H_002,372348,744.7,365054,730.11,175004,350.01,225.87,115.72,41.37,193.26,2401.04
2026-01,TRK_H_003,92937,185.88,81662,163.33,40695,81.39,61.2,28.84,12.24,43.05,575.93
2026-01,TRK_H_004,78398,156.8,73304,146.61,36973,73.95,56.91,27.88,9.96,44.59,516.7
2026-01,TRK_H_005,31460,62.92,31628,63.26,15182,30.37,19.72,10.48,3.73,16.94,207.42
2026-01,TRK_H_006,84713,169.43,81310,162.62,41225,82.45,56.62,27.58,11.09,42.42,552.21
2026-01,TRK_H_007,27763,55.53,26260,52.52,12983,25.97,17.33,10.06,3.66,14.06,179.13
2026-01,TRK_H_008,51636,103.27,44667,89.34,22830,45.66,31.03,15.97,6.8,24.66,316.73
2026-01,TRK_H_009,58610,117.22,58354,116.71,25042,50.09,37.15,17.46,6.91,31.51,377.05
2026-01,TRK_H_010,69299,138.6,67870,135.74,33128,66.26,42.22,22.48,9.61,34.08,448.99
2026-01,TRK_H_011,61745,123.49,62994,125.99,34181,68.36,46.58,21.76,8.56,37.42,432.16
2026-01,TRK_H_012,93455,186.91,90979,181.96,44235,88.47,63.7,32.62,11.29,49.74,614.69
2026-01,TRK_H_013,76771,153.54,76527,153.06,35496,70.99,46.46,23.21,9.71,44.62,501.59
2026-01,TRK_H_014,25517,51.03,27562,55.12,13672,27.35,17.97,8.17,3.63,13.18,176.45
2026-01,TRK_H_015,53387,106.77,56399,112.8,28332,56.66,37.26,20.87,7.54,28.79,370.69
2026-01,TRK_H_016,41713,83.43,40143,80.29,19932,39.87,28.18,12.97,5.82,22.05,272.61
2026-01,TRK_H_017,90083,180.17,85507,171.02,42022,84.05,53.75,30.36,12.12,47.32,578.79
2026-01,TRK_H_018,17897,35.8,17741,35.48,10282,20.57,13.75,6.94,2.66,9.73,124.93
2026-01,TRK_H_019,108066,216.13,119047,238.1,52350,104.7,70.91,33.97,15.18,57.56,736.55
2026-01,TRK_H_020,52178,104.36,59787,119.58,30208,60.42,33.75,16.82,7.35,30.13,372.41
2026-01,TRK_H_021,98417,196.83,115217,230.43,48210,96.42,76.13,33.33,13.98,60.04,707.16
2026-01,TRK_H_022,51329,102.66,55232,110.46,24865,49.73,32.34,17.75,6.61,27.95,347.5
2026-01,TRK_H_023,50917,101.84,44877,89.76,25329,50.66,30.36,14.76,6.19,25.96,319.53
2026-01,TRK_H_024,80661,161.32,76925,153.85,39982,79.97,47.82,26.94,9.9,44.04,523.84
2026-01,TRK_H_025,33182,66.37,30146,60.29,15534,31.07,21.81,10.17,4.24,18.9,212.85
2026-01,TRK_H_026,60166,120.33,55379,110.76,27106,54.21,36.07,18.33,7.47,29.11,376.28
2026-01,TRK_H_027,36090,72.18,34935,69.87,18889,37.78,25.7,12.22,4.53,20.58,242.86
2026-01,TRK_H_028,54175,108.35,53953,107.91,24448,48.9,34.96,18.78,7.08,26.66,352.64
2026-01,TRK_H_029,115779,231.56,100504,201.01,55064,110.13,65.92,36.7,12.99,56.79,715.1
2026-01,TRK_H_030,30871,61.74,27370,54.74,13275,26.55,20.23,10.17,3.58,14.16,191.17
2026-01,TRK_H_031,82293,164.59,85839,171.68,40467,80.94,50.63,26.7,11.62,42.57,548.73
2026-01,TRK_H_032,79743,159.49,76186,152.37,39493,78.99,55.68,26.21,11.03,44.12,527.89
2026-01,TRK_H_033,49768,99.54,50782,101.56,23241,46.48,29.79,16.76,5.86,23.02,323.01
2026-01,TRK_H_034,111963,223.93,108994,217.99,49120,98.24,72.36,35.34,15.37,54.36,717.59
2026-01,TRK_H_035,57851,115.7,51369,102.74,29196,58.39,38.16,16.17,7.52,29.66,368.34
2026-01,TRK_H_036,58942,117.88,51728,103.46,26897,53.79,34.82,19.34,7.75,29.29,366.33
2026-01,TRK_H_037,26467,52.94,27617,55.24,12810,25.62,19.81,10.37,4.08,13.88,181.94
2026-01,TRK_H_038,31480,62.96,29227,58.46,13669,27.34,19.88,9.23,4.1,15.9,197.87
2026-01,TRK_H_039,89334,178.67,93825,187.65,51921,103.84,62.77,34.49,12.37,54.85,634.64
2026-01,TRK_H_040,21177,42.35,19580,39.16,11042,22.09,14.45,6.39,2.44,10.24,137.12
2026-02,TRK_H_001,695439,1390.88,716433,1432.87,299211,598.42,447.76,219.05,92.16,388.87,4570.01
2026-02,TRK_H_002,324627,649.26,364600,729.2,188125,376.25,211.16,115.04,45.5,179.61,2306.02
2026-02,TRK_H_003,87140,174.28,94993,189.99,45666,91.33,57.48,32.86,13.44,48.17,607.55
2026-02,TRK_H_004,52880,105.76,53784,107.57,30443,60.89,36.28,18.64,7.78,28.91,365.83
2026-02,TRK_H_005,36138,72.28,32301,64.6,15686,31.37,24.5,11.27,4.42,20.01,228.45
2026-02,TRK_H_006,70765,141.53,75873,151.75,38202,76.41,44.17,24.16,8.68,41.54,488.24
2026-02,TRK_H_007,27398,54.8,30500,61.0,15205,30.41,17.71,9.36,3.44,14.82,191.54
2026-02,TRK_H_008,47873,95.75,46639,93.28,20352,40.7,31.53,14.14,5.73,24.4,305.53
2026-02,TRK_H_009,52594,105.19,52398,104.8,27104,54.21,35.57,16.38,6.9,30.17,353.22
2026-02,TRK_H_010,65786,131.57,62922,125.85,34912,69.83,42.3,21.16,9.02,40.2,439.93
2026-02,TRK_H_011,92480,184.96,86196,172.39,48752,97.51,57.84,30.33,10.9,43.26,597.19
2026-02,TRK_H_012,81773,163.55,95867,191.73,44008,88.02,57.12,30.4,12.56,49.58,592.96
2026-02,TRK_H_013,78050,156.1,78273,156.55,39632,79.26,44.95,22.77,9.48,37.6,506.71
2026-02,TRK_H_014,32875,65.75,32440,64.88,18202,36.41,23.42,11.75,4.43,16.43,223.07
2026-02,TRK_H_015,45584,91.17,49476,98.95,24165,48.33,34.48,14.48,6.31,25.53,319.25
2026-02,TRK_H_016,29782,59.57,30834,61.67,13973,27.95,20.76,11.05,4.04,15.63,200.67
2026-02,TRK_H_017,93183,186.37,84661,169.32,43441,86.88,58.84,28.11,11.02,46.98,587.52
2026-02,TRK_H_018,21924,43.85,22670,45.34,10323,20.65,15.02,7.22,3.13,11.1,146.31
2026-02,TRK_H_019,95931,191.86,108131,216.26,48982,97.97,67.61,36.37,14.19,58.62,682.88
2026-02,TRK_H_020,54448,108.9,57503,115.01,28338,56.68,36.17,18.11,8.14,27.95,370.96
2026-02,TRK_H_021,81462,162.92,96822,193.65,42001,84.0,56.35,30.72,10.99,46.53,585.16
2026-02,TRK_H_022,52890,105.78,54464,108.93,27650,55.3,35.12,18.52,8.18,32.79,364.62
2026-02,TRK_H_023,47726,95.45,49155,98.31,23836,47.67,34.5,16.67,6.2,25.03,323.83
2026-02,TRK_H_024,82097,164.19,82109,164.22,40178,80.36,58.67,25.05,10.36,48.12,550.97
2026-02,TRK_H_025,23655,47.31,21784,43.57,11547,23.09,16.42,7.81,2.97,13.09,154.26
